,Unnamed: 0,Unnamed: 0.1,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
1473,2182,2194,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,116,6.8219178082,4507,11463,-0.009000000000000001,5,10,-0.065,-0.07,0.005,-0.005,5990,5990,1528,116,-0.1099775634,0.01,2,2
1162,136,140,2,0,0,0,3,2,0,0,0,0,-100000000,0,0,0,700000000,-600000000,0,0,0,0,3,21,19.301369862999998,2017,5475,-0.006999999999999999,10,25,0.475,0.48,-0.005,-0.005,6111,5998,648,21,-0.0546875,0.01,2,2
1352,823,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,227,20.0082191781,2006,4222,0.01,10,25,0.5,0.5,0.0,0.005,36320,30918,6160,227,-0.07,0.0096109578,2,2
1133,1294,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,233,1.9945205479,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,23302,20975,10104,233,-0.38,-0.38,2,2
1097,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,95,19.2383561644,2009,4236,-0.005,10,25,0.405,0.405,0.0,-0.025,5194,4997,834,95,-0.09,0.01,2,2
1274,1179,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94,2.6465753425000003,2805,9329,0.001,1,3,-0.119,-0.124,0.005,0.001,20726,17157,10061,94,-0.07,-0.0041176471,2,2
1540,1369,1381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4700000000,0,0,0,0,0,10,70,2.0136986301,2806,8089,-0.002,1,3,-0.109,-0.109,0.0,-0.004,42441,36567,16872,70,-0.085,-0.08170375519999999,2,2
1345,1536,1548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,1.3315068493,2812,10810,-0.001,1,3,-0.154,-0.159,0.005,0.01,5993,5993,3270,113,-0.125,0.01,2,2
1535,2454,2473,2,1,0,0,0,0,0,0,0,0,5000000000,-5000000000,0,0,0,0,0,0,0,0,4,260,0.8356164384,702,5772,0.042,-1,1,-0.16899999999999998,-0.173,0.004,0.001,31010,24647,17758,260,-0.075,0.01,0,2
1226,1022,1031,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,0,0,0,0,12,66,28.2493150685,1003,2049,0.015,25,-1,0.72,0.71,0.01,0.011,27389,21829,12767,66,-0.06215256800000001,0.009783350500000001,2,2
1550,1981,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,252,9.1534246575,4512,16888,0.014,5,10,-0.035,-0.044,0.009000000000000001,-0.01,27490,21974,62722,252,-0.2735739705,-0.3159722222,2,2
1398,529,534,4,0,0,0,5,2,0,0,0,0,700000000,0,0,0,0,-700000000,0,0,0,0,3,124,13.7917808219,2017,5475,-0.006999999999999999,10,25,0.205,0.21,-0.005,-0.005,12547,10072,1215,124,-0.085,0.01,2,2
1409,698,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,117,17.4602739726,2009,4236,-0.005,10,25,0.32,0.315,0.005,-0.02,25303,21894,8680,117,-0.08,0.01,2,2
1417,423,428,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104,12.5452054795,2017,5475,-0.006999999999999999,10,25,0.15,0.155,-0.005,-0.005,22378,20128,6738,104,-0.0895901639,0.01,2,2
1226,1022,1031,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,0,0,0,0,12,66,28.2493150685,1003,2049,0.015,25,-1,0.72,0.71,0.01,0.011,27389,21829,12767,66,-0.06215256800000001,0.009783350500000001,2,2
1192,1136,1146,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1000000000,1000000000,0,0,0,3,247,35.808219178099996,1003,2379,-0.004,25,-1,0.8,0.805,-0.005,-0.005,17698,15978,9175,247,-0.09,0.01,2,2
1122,1791,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,4.5397260274,3003,6580,-0.012,3,5,-0.11,-0.129,0.019,0.0,5995,5995,5282,13,-0.09,0.01,2,2
1341,2091,2103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,248,5.3479452055,4510,12335,0.002,5,10,-0.105,-0.105,0.0,-0.005,6991,6991,4098,248,-0.0902654867,0.01,2,2
1450,146,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,19.5506849315,2017,5475,-0.006999999999999999,10,25,0.49,0.495,-0.005,-0.005,6406,5998,706,41,0.0,0.01,2,2
1479,2354,2371,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1000000000,-1000000000,0,0,0,0,13,189,9.3315068493,4506,10921,0.006,5,10,0.03,0.02,0.01,-0.005,17544,14722,4853,189,-0.15,0.01,2,2
1286,139,143,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,19.5835616438,2006,4580,-0.01,10,25,0.495,0.49,0.005,-0.005,6406,5998,706,41,0.0,0.01,2,2
1340,2324,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,10.145205479500001,2006,4222,0.01,10,25,0.005,0.01,-0.005,0.0,8156,7336,3181,78,-0.065,0.01,2,2
1269,2170,2182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,6.7890410959,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,0.0,4993,4993,2489,64,-0.07,-0.075,2,2
1342,140,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,19.602739726,2011,6069,0.001,10,25,0.515,0.52,-0.005,0.005,6406,5998,706,41,0.0,0.01,2,2
1063,215,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,249,24.9561643836,2006,4222,0.01,10,25,0.585,0.58,0.005,0.01,26890,22026,5666,249,-0.06,0.0099801924,2,2
1443,133,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,20.797260274,2002,6225,0.005,10,25,0.455,0.455,0.0,-0.005,6111,5998,1459,21,-0.065,0.0082182628,2,2
1074,208,212,2,0,0,0,2,0,0,0,0,0,-2700000000,0,0,0,2700000000,0,0,0,0,0,11,73,22.7945205479,2009,4992,-0.017,10,25,0.56,0.57,-0.01,-0.005,24842,22076,2787,73,-0.08,0.01,2,2
1282,1275,1287,2,1,0,0,0,0,0,0,0,0,-100000000000,100000000000,0,0,0,0,0,0,0,0,7,228,1.2465753425,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.005,22999,21459,8776,228,-0.09,0.01,2,2
1344,500,505,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,191,13.295890410999998,2017,5475,-0.006999999999999999,10,25,0.19,0.195,-0.005,-0.005,12269,9998,4038,191,-0.0544481605,0.01,2,2
1274,1179,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94,2.6465753425000003,2805,9329,0.001,1,3,-0.119,-0.124,0.005,0.001,20726,17157,10061,94,-0.07,-0.0041176471,2,2
1272,1485,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,141,3.6410958904,3004,9967,0.002,3,5,-0.1,-0.11,0.01,0.005,55873,49074,12735,141,-0.06520138090000001,0.008669085600000001,2,2
1530,2020,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,224,9.7890410959,4512,16888,0.014,5,10,-0.009000000000000001,-0.014,0.005,-0.01,80589,65440,69759,224,-0.1019642857,0.0096522035,2,2
1211,1242,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,274,1.9780821918,2801,10792,0.006999999999999999,1,3,-0.155,-0.155,0.0,0.0,25104,22791,17301,274,-0.095,0.01,2,2
1269,2170,2182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,6.7890410959,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,0.0,4993,4993,2489,64,-0.07,-0.075,2,2
1366,2092,2104,2,2,0,0,0,0,0,0,0,0,5400000000,-5400000000,0,0,0,0,0,0,0,0,9,248,5.3616438356,4503,9721,-0.001,5,10,-0.11,-0.12,0.01,0.005,6991,6991,4098,248,-0.0902654867,0.01,2,2
1383,1797,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,4.7452054795,3004,9967,0.002,3,5,-0.084,-0.09,0.006,0.005,5994,5994,4593,97,0.0,0.01,2,2
1176,1113,1122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,199,32.8246575342,1003,3253,0.002,25,-1,0.74,0.73,0.01,-0.02,12455,11987,1864,199,0.0,0.01,0,2
1463,1205,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,246,3.1726027397000003,3003,9877,0.003,3,5,-0.1,-0.1,0.0,-0.001,20840,17299,5644,246,-0.035,0.0061899791000000004,2,2
1203,1962,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,255,8.6520547945,4512,16888,0.014,5,10,-0.054000000000000006,-0.06,0.006,-0.01,78679,65714,17598,255,-0.08898356900000001,0.003497076,2,2
1455,621,627,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5500000000,0,0,0,0,0,8,168,14.7753424658,2009,4236,-0.005,10,25,0.27,0.265,0.005,-0.02,11990,10906,2722,168,-0.065,0.0098812097,2,2
1478,1252,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,280,2.002739726,2802,7575,-0.009000000000000001,1,3,-0.145,-0.145,0.0,-0.001,27061,22827,17966,280,-0.05,0.01,2,2
1167,1821,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,5.2712328767,4503,17126,0.0,5,10,-0.08800000000000001,-0.08900000000000001,0.001,0.006,9986,9986,917,282,-0.07,0.01,2,2
1197,1110,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,199,34.4164383562,1007,2811,-0.004,25,-1,0.73,0.74,-0.01,0.0,12455,11987,1864,199,-0.01,0.0040677966000000005,2,2
1493,1013,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,140,29.493150684899998,1000,4491,0.009000000000000001,25,-1,0.69,0.695,-0.005,-0.01,26120,21971,11942,140,-0.065,0.01,2,2
1414,2220,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,149,8.9863013699,4508,17045,-0.001,5,10,-0.03,-0.029,-0.001,0.001,11997,11997,3192,149,-0.11,0.01,2,2
1383,1797,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,4.7452054795,3004,9967,0.002,3,5,-0.084,-0.09,0.006,0.005,5994,5994,4593,97,0.0,0.01,2,2
1192,1136,1146,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1000000000,1000000000,0,0,0,3,247,35.808219178099996,1003,2379,-0.004,25,-1,0.8,0.805,-0.005,-0.005,17698,15978,9175,247,-0.09,0.01,2,2
1391,284,288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,154,15.5671232877,2019,7279,0.003,10,25,0.305,0.3,0.005,-0.015,2996,2996,1146,154,-0.11,0.01,2,2
1455,621,627,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5500000000,0,0,0,0,0,8,168,14.7753424658,2009,4236,-0.005,10,25,0.27,0.265,0.005,-0.02,11990,10906,2722,168,-0.065,0.0098812097,2,2
1252,1698,1710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,10,125,4.5178082192,3007,9577,-0.008,3,5,-0.079,-0.084,0.005,0.001,50432,40056,16595,125,-0.0105595668,-0.026431468000000003,2,2
1215,755,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,47,18.7123287671,2002,6225,0.005,10,25,0.365,0.365,0.0,-0.008,40400,32734,17596,47,-0.0650622776,-0.0128337433,2,2
1381,1351,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,179,1.9945205479,2806,8089,-0.002,1,3,-0.115,-0.115,0.0,-0.005,22771,19882,6123,179,-0.0666691315,0.0011143271,2,2
1095,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,18.7287671233,2002,6225,0.005,10,25,0.35,0.35,0.0,-0.005,4994,4994,834,83,-0.11,0.01,2,2
1192,1136,1146,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1000000000,1000000000,0,0,0,3,247,35.808219178099996,1003,2379,-0.004,25,-1,0.8,0.805,-0.005,-0.005,17698,15978,9175,247,-0.09,0.01,2,2
1354,1817,1829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,282,3.8301369863,3005,11289,0.006999999999999999,3,5,-0.135,-0.135,0.0,-0.01,9986,9986,4579,282,-0.1,0.01,2,2
1053,726,732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9800000000,0,0,0,0,5,42,16.2547945205,2002,6225,0.005,10,25,0.325,0.325,0.0,-0.005,37907,32823,17129,42,-0.065,0.0099490476,2,2
1132,517,522,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1700000000,0,100000000,0,0,0,8,240,13.5260273973,2009,4236,-0.005,10,25,0.205,0.2,0.005,-0.021,12433,10047,1577,240,-0.065,0.0099960697,2,2
1131,2374,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,11.1479452055,2006,4222,0.01,10,25,0.03,0.03,0.0,0.0,25684,21859,9268,9,0.0,0.01,2,2
1217,491,496,7,0,0,0,0,1,2,0,0,0,-100000000,0,0,0,0,-500000000,600000000,0,0,0,3,261,13.295890410999998,2017,5475,-0.006999999999999999,10,25,0.19,0.195,-0.005,-0.005,23619,20100,8727,261,-0.07,0.01,2,2
1451,2081,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,72,6.6821917808,4510,12335,0.002,5,10,-0.105,-0.105,0.0,-0.005,6994,6994,3388,72,-0.09,0.01,2,2
1279,863,869,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40000000000,0,0,0,0,0,5,8,19.7534246575,2002,6225,0.005,10,25,0.54,0.54,0.0,-0.006,11977,9938,2219,8,-0.12348321720000001,-0.0063694364,2,2
1173,592,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,16.150684931500006,2009,4236,-0.005,10,25,0.255,0.25,0.005,-0.02,10993,10080,2200,49,-0.02,0.0088459557,2,2
1435,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,278,19.1534246575,2009,4236,-0.005,10,25,0.38,0.375,0.005,-0.02,5056,4993,1904,278,0.005,0.01,2,2
1290,60,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,278,17.298630137,2017,5475,-0.006999999999999999,10,25,0.38,0.385,-0.005,-0.005,5056,4993,1904,278,0.005,0.01,2,2
1075,2257,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,9.2438356164,4508,17045,-0.001,5,10,-0.025,-0.024,-0.001,0.001,7060,6468,4033,195,-0.11,0.01,2,2
1217,491,496,7,0,0,0,0,1,2,0,0,0,-100000000,0,0,0,0,-500000000,600000000,0,0,0,3,261,13.295890410999998,2017,5475,-0.006999999999999999,10,25,0.19,0.195,-0.005,-0.005,23619,20100,8727,261,-0.07,0.01,2,2
1179,1563,1575,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,2.3315068493,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.009000000000000001,5994,5994,4946,170,-0.09,0.01,2,2
1463,1205,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,246,3.1726027397000003,3003,9877,0.003,3,5,-0.1,-0.1,0.0,-0.001,20840,17299,5644,246,-0.035,0.0061899791000000004,2,2
1438,844,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103,20.0136986301,2002,6225,0.005,10,25,0.525,0.525,0.0,-0.005,36976,29868,720,103,-0.0648730549,-0.0009554571000000001,2,2
1107,2333,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54,10.1890410959,2002,6225,0.005,10,25,0.01,0.01,0.0,0.0,8462,7328,4857,54,0.005,0.01,2,2
1265,1983,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,14,252,7.504109589,4508,17045,-0.001,5,10,-0.03,-0.03,0.0,0.0,27490,21974,60048,252,-0.2735739705,-0.3159722222,2,2
1089,1349,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,179,1.9945205479,2805,9329,0.001,1,3,-0.105,-0.115,0.01,0.005,22771,19882,1697,179,-0.0666691315,0.0011143271,2,2
1488,2068,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,14,88,9.504109589,4508,17045,-0.001,5,10,0.03,0.03,0.0,0.0,74171,65338,1886,88,-0.122742515,-0.0325097722,2,2
1172,1672,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,5.895890411,4503,17126,0.0,5,10,-0.079,-0.08,0.001,0.005,23019,19923,16596,275,-0.1,-0.024143109500000003,2,2
1370,1728,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,241,4.901369863,3003,9877,0.003,3,5,-0.09,-0.09,0.0,-0.001,81131,68807,57237,241,-0.0759201939,0.007033097800000001,2,2
1315,1234,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,77,1.8794520548,2806,8089,-0.002,1,3,-0.154,-0.154,0.0,-0.005,25604,23006,22547,77,-0.095,0.01,2,2
1078,764,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,18.904109589,2006,4222,0.01,10,25,0.386,0.385,0.001,0.005,38530,32797,21343,24,-0.085,0.0099461045,2,2
1418,600,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,223,16.1561643836,2006,4222,0.01,10,25,0.235,0.236,-0.001,0.001,22011,20073,1672,223,-0.09,0.0099897604,2,2
1437,236,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500000000,0,0,0,0,0,8,96,24.2849315068,2009,4236,-0.005,10,25,0.62,0.615,0.005,-0.02,30111,25619,3874,96,-0.1,0.0096347826,2,2
1314,2357,2374,34,2,0,0,0,0,0,0,0,0,100000000000,-100000000000,0,0,0,0,0,0,0,0,9,189,9.3643835616,4503,9721,-0.001,5,10,0.02,0.01,0.01,0.005,17544,14722,4852,189,-0.0365591398,0.01,0,2
1399,1795,1807,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,97,3.3506849315,3004,8789,0.003,3,5,-0.14,-0.14,0.0,0.0,5994,5994,1710,97,0.0,0.01,2,2
1424,775,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,19.1589041096,2002,6225,0.005,10,25,0.405,0.405,0.0,-0.005,39555,32982,19327,79,-0.085,0.007189218900000001,2,2
1509,1664,1676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2000000000,0,0,0,0,14,229,4.0,3004,11719,0.003,3,5,-0.094,-0.094,0.0,0.0,24084,19901,6262,229,-0.06196142530000001,0.0097179299,2,2
1540,1369,1381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4700000000,0,0,0,0,0,10,70,2.0136986301,2806,8089,-0.002,1,3,-0.109,-0.109,0.0,-0.004,42441,36567,16872,70,-0.085,-0.08170375519999999,2,2
1096,2442,2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,215,4.8,3004,9967,0.002,3,5,-0.145,-0.15,0.005,0.005,26979,24689,12384,215,-0.0659485474,0.0096025105,2,2
1314,2357,2374,34,2,0,0,0,0,0,0,0,0,100000000000,-100000000000,0,0,0,0,0,0,0,0,9,189,9.3643835616,4503,9721,-0.001,5,10,0.02,0.01,0.01,0.005,17544,14722,4852,189,-0.0365591398,0.01,0,2
1304,1190,1201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-12300000000,0,0,0,0,10,74,1.0136986301000002,2806,8089,-0.002,1,3,-0.123,-0.124,0.001,-0.004,18930,17279,7541,74,-0.065,0.009599427800000001,2,2
1413,226,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,25.4109589041,1008,3028,-0.008,25,-1,0.6,0.595,0.005,-0.02,27700,24588,4114,12,-0.09,0.0068261719000000005,2,2
1485,913,921,5,0,0,0,1,0,0,0,0,0,-6400000000,0,0,0,6400000000,0,0,0,0,0,15,279,10.5616438356,2019,7279,0.003,10,25,0.069,0.064,0.005,-0.011,24739,21927,5857,279,-0.11,0.01,2,2
1307,1975,1987,0,0,0,0,29,6,0,0,0,0,0,0,0,0,164300000000,-123000000000,0,0,0,0,8,132,7.2739726027,4507,10756,-0.003,5,10,-0.04,-0.05,0.01,-0.015,71831,66086,51223,132,-0.07868686870000001,0.0028302538000000003,2,2
1123,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,95,19.2383561644,2009,4236,-0.005,10,25,0.405,0.405,0.0,-0.025,5194,4997,834,95,-0.09,0.01,2,2
1114,737,743,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3500000000,0,0,0,0,0,8,23,16.5287671233,2009,4236,-0.005,10,25,0.36,0.355,0.005,-0.021,38895,32849,22345,23,-0.01,-0.00585932,2,2
1098,2210,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,98,8.898630137,4508,17045,-0.001,5,10,-0.04,-0.039,-0.001,0.001,19024,17974,1685,98,-0.12,-0.12,2,2
1224,1230,1241,1,1,0,0,0,0,0,0,0,0,-23900000000,23900000000,0,0,0,0,0,0,0,0,4,77,0.4931506849,702,5772,0.042,-1,1,-0.14800000000000002,-0.14800000000000002,0.0,0.001,25604,23006,22547,77,-0.095,0.01,2,2
1283,2425,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,85,2.0,2802,7575,-0.009000000000000001,1,3,-0.15,-0.15,0.0,-0.001,24135,21090,16114,85,-0.075,0.01,2,2
1194,1339,1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,2.0,2802,7575,-0.009000000000000001,1,3,-0.11,-0.11,0.0,-0.001,23738,20875,7898,38,-0.0910537919,-0.1025221239,2,2
1252,1698,1710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5000000000,0,0,0,0,10,125,4.5178082192,3007,9577,-0.008,3,5,-0.079,-0.084,0.005,0.001,50432,40056,16595,125,-0.0105595668,-0.026431468000000003,2,2
1379,2105,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60,7.0,4508,17045,-0.001,5,10,-0.065,-0.065,0.0,0.001,6991,6991,7884,60,-0.08,0.00932,2,2
1499,912,920,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,279,10.5424657534,2017,5475,-0.006999999999999999,10,25,0.065,0.07,-0.005,-0.005,24739,21927,5857,279,-0.11,0.01,2,2
1392,171,175,2,1,0,0,0,0,0,0,0,0,1400000000,-1400000000,0,0,0,0,0,0,0,0,3,51,20.797260274,2017,5475,-0.006999999999999999,10,25,0.525,0.535,-0.01,-0.005,13025,11051,714,51,-0.07,0.01,2,2
1504,1091,1100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,8,16,30.7863013699,1008,3028,-0.008,25,-1,0.725,0.72,0.005,-0.02,7277,7018,1222,16,-0.15,0.0099371711,2,2
1064,905,913,4,0,0,0,0,1,2,0,0,0,300000000,0,0,0,0,-300000000,0,0,0,0,15,130,10.3123287671,2019,7279,0.003,10,25,0.059,0.054000000000000006,0.005,-0.011,8761,7310,3693,130,-0.08,0.01,2,2
1225,2312,2329,9,1,0,0,0,0,0,0,0,0,-17800000000,17800000000,0,0,0,0,0,0,0,0,7,6,8.8465753425,4510,12335,0.002,5,10,0.004,0.009000000000000001,-0.005,-0.006,6993,6410,1907,6,-0.095,0.01,2,2
1186,649,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,270,16.5945205479,2002,6225,0.005,10,25,0.265,0.265,0.0,-0.001,13741,10942,3204,270,-0.065,0.01,2,2
1362,975,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,28.687671232899998,1003,2049,0.015,25,-1,0.675,0.67,0.005,0.011,21252,18394,13195,63,-0.0766089965,0.0097475198,2,2
1545,2419,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,136,2.3945205479,2801,10792,0.006999999999999999,1,3,-0.165,-0.165,0.0,0.0,20534,17422,7760,136,-0.065,0.01,2,2
1534,2041,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,205,10.0,4508,17045,-0.001,5,10,0.015,0.015,0.0,0.001,80384,65525,49915,205,-0.0952723312,0.008655894400000001,2,2
1095,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,18.7287671233,2002,6225,0.005,10,25,0.35,0.35,0.0,-0.005,4994,4994,834,83,-0.11,0.01,2,2
1392,171,175,2,1,0,0,0,0,0,0,0,0,1400000000,-1400000000,0,0,0,0,0,0,0,0,3,51,20.797260274,2017,5475,-0.006999999999999999,10,25,0.525,0.535,-0.01,-0.005,13025,11051,714,51,-0.07,0.01,2,2
1436,108,112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,235,18.5479452055,2017,5475,-0.006999999999999999,10,25,0.44,0.45,-0.01,-0.005,5182,4995,862,235,0.0,0.01,2,2
1508,1905,1917,2,0,0,0,0,5,0,0,0,0,35000000000,0,0,0,0,-23500000000,0,0,0,0,0,144,5.7342465752999985,4503,17126,0.0,5,10,-0.059,-0.055,-0.004,0.001,77230,65559,20317,144,-0.06518251509999999,-0.006726954499999999,2,2
1271,1696,1708,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-11200000000,0,0,0,0,5,125,4.495890411,3004,9967,0.002,3,5,-0.079,-0.085,0.006,0.0,50432,40056,5948,125,-0.0105595668,-0.026431468000000003,2,2
